Region,Station,Date,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h),Latitude,Longitude
North,Sembawang,10/6/2024,1,0.8,1,1,27.7,31.9,24.9,NA,NA,1.425,103.82
North,Sembawang,11/6/2024,4,3.4,3.6,4,27.9,34.2,24.1,NA,NA,1.425,103.82
North,Sembawang,12/6/2024,5.4,3.2,5.2,5.4,27.6,32,24.5,NA,NA,1.425,103.82
North,Sembawang,13/6/2024,0.4,0.4,0.4,0.4,28.5,33.7,24.2,NA,NA,1.425,103.82
North,Sembawang,14/6/2024,30,24.1,29.1,30,27.2,33.4,24.6,NA,NA,1.425,103.82
North,Sembawang,15/6/2024,0,0,0,0,27.9,31.9,24.7,NA,NA,1.425,103.82
North,Sembawang,16/6/2024,41,32.2,38.2,40.4,27.6,32.4,22.6,NA,NA,1.425,103.82
North,Sembawang,17/6/2024,1,0.8,0.8,0.8,27.5,32.7,24.5,NA,NA,1.425,103.82
North,Sembawang,18/6/2024,0.2,0.2,0.2,0.2,27.8,32.2,24.5,NA,NA,1.425,103.82
North,Sembawang,19/6/2024,0,0,0,0,28.2,30.8,25.3,NA,NA,1.425,103.82
North,Sembawang,20/6/2024,1,1,1,1,28.2,32.5,24.5,NA,NA,1.425,103.82
North,Sembawang,21/6/2024,25.3,9.6,14.9,17.3,26.8,30.3,22.9,NA,NA,1.425,103.82
North,Sembawang,22/6/2024,27.1,10.9,16.3,21.3,25.6,27.9,23.1,NA,NA,1.425,103.82
North,Sembawang,23/6/2024,0,0,0,0,27.6,31.8,24.1,NA,NA,1.425,103.82
North,Sembawang,24/6/2024,0,0,0,0,28.1,33,24.3,NA,NA,1.425,103.82
North,Sembawang,25/6/2024,15.7,9.6,11.7,15.7,28.7,33.8,25.5,NA,NA,1.425,103.82
North,Sembawang,26/6/2024,2.6,2.2,2.4,2.4,27.9,33,24.6,NA,NA,1.425,103.82
North,Sembawang,27/6/2024,0,0,0,0,28.1,31.9,24.9,NA,NA,1.425,103.82
North,Sembawang,28/6/2024,0.2,0.2,0.2,0.2,28.2,33.5,25.4,NA,NA,1.425,103.82
North,Sembawang,29/6/2024,2.2,1.8,2,2.2,27.7,32.2,25.1,NA,NA,1.425,103.82
North,Sembawang,30/6/2024,28.1,8.8,14.1,19.1,25.5,27.5,23.4,NA,NA,1.425,103.82
North,Sembawang,1/7/2024,0,0,0,0,26.8,32.4,24.5,NA,NA,1.425,103.82
North,Sembawang,2/7/2024,0.6,0.4,0.6,0.6,28.1,32.2,25.3,NA,NA,1.425,103.82
North,Sembawang,3/7/2024,1.4,1,1,1.4,27.9,32.4,24.6,NA,NA,1.425,103.82
North,Sembawang,4/7/2024,0,0,0,0,29.5,33.7,26.8,NA,NA,1.425,103.82
North,Sembawang,5/7/2024,3.6,3,3.4,3.4,27.5,32.9,22.7,NA,NA,1.425,103.82
North,Sembawang,6/7/2024,0.2,0.2,0.2,0.2,28,31.7,25,NA,NA,1.425,103.82
North,Sembawang,7/7/2024,0,0,0,0,27.5,31.9,25.4,NA,NA,1.425,103.82
North,Sembawang,8/7/2024,4.2,1.6,2.6,3.4,26.1,30.2,24.4,NA,NA,1.425,103.82
North,Sembawang,9/7/2024,1,0.6,0.6,0.8,27.1,31.3,24.4,NA,NA,1.425,103.82
North,Sembawang,10/7/2024,1.8,1.8,1.8,1.8,27.6,32.4,24.3,NA,NA,1.425,103.82
North,Sembawang,11/7/2024,0,0,0,0,28.6,31.9,24.6,NA,NA,1.425,103.82
North,Sembawang,12/7/2024,10,8,8.6,8.6,27,31.7,24.7,NA,NA,1.425,103.82
North,Sembawang,13/7/2024,0,0,0,0,28.3,32.3,23.6,NA,NA,1.425,103.82
North,Sembawang,14/7/2024,0.8,0.8,0.8,0.8,28.4,31.2,25.4,NA,NA,1.425,103.82
North,Sembawang,15/7/2024,0,0,0,0,28.6,32.4,24.8,NA,NA,1.425,103.82
North,Sembawang,16/7/2024,0,0,0,0,29,32.4,26.9,NA,NA,1.425,103.82
North,Sembawang,17/7/2024,0,0,0,0,29,31.9,25,NA,NA,1.425,103.82
North,Sembawang,18/7/2024,0,0,0,0,29.2,32.9,25,NA,NA,1.425,103.82
North,Sembawang,19/7/2024,0,0,0,0,29.8,33.3,27.9,NA,NA,1.425,103.82
North,Sembawang,20/7/2024,0,0,0,0,29.9,33.1,27.4,NA,NA,1.425,103.82
North,Sembawang,21/7/2024,0,0,0,0,29.8,32.6,28,NA,NA,1.425,103.82
North,Sembawang,22/7/2024,0,0,0,0,29.9,33.5,27.2,NA,NA,1.425,103.82
North,Sembawang,23/7/2024,0,0,0,0,29.9,33.7,25.7,NA,NA,1.425,103.82
North,Sembawang,24/7/2024,0,0,0,0,29.7,33.5,25.1,NA,NA,1.425,103.82
North,Sembawang,25/7/2024,0,0,0,0,29.8,33.3,27.6,NA,NA,1.425,103.82
North,Sembawang,26/7/2024,0,0,0,0,29.9,33.3,27.8,NA,NA,1.425,103.82
North,Sembawang,27/7/2024,0,0,0,0,30.1,33.9,27.5,NA,NA,1.425,103.82
North,Sembawang,28/7/2024,0,0,0,0,30.1,33.6,27.9,NA,NA,1.425,103.82
North,Sembawang,29/7/2024,0,0,0,0,30.1,33.8,27.9,NA,NA,1.425,103.82
North,Sembawang,30/7/2024,0,0,0,0,29.9,33.9,25,NA,NA,1.425,103.82
North,Sembawang,31/7/2024,8,6.8,7.2,7.4,28.2,34.3,24,NA,NA,1.425,103.82
North,Sembawang,1/8/2024,0,0,0,0,28.2,33.8,23.6,NA,NA,1.425,103.82
North,Sembawang,2/8/2024,0,0,0,0,28.5,33,24.7,NA,NA,1.425,103.82
North,Sembawang,3/8/2024,0,0,0,0,29,33.8,24.7,NA,NA,1.425,103.82
North,Sembawang,4/8/2024,13.5,4.4,4.8,7.8,26.7,30.9,24.3,NA,NA,1.425,103.82
North,Sembawang,5/8/2024,5.8,3.8,5.6,5.6,27.2,32.9,24.1,NA,NA,1.425,103.82
North,Sembawang,6/8/2024,0,0,0,0,28.4,33.7,23.8,NA,NA,1.425,103.82
North,Sembawang,7/8/2024,0,0,0,0,28.4,32.7,24,NA,NA,1.425,103.82
North,Sembawang,8/8/2024,0.8,0.6,0.6,0.8,29.4,32.6,25.9,NA,NA,1.425,103.82
North,Sembawang,9/8/2024,7.8,3,4.2,4.2,27.6,33.1,24.6,NA,NA,1.425,103.82
North,Sembawang,10/8/2024,0,0,0,0,26.6,31,23.9,NA,NA,1.425,103.82
North,Sembawang,11/8/2024,0.2,0.2,0.2,0.2,27.9,31.8,24.9,NA,NA,1.425,103.82
North,Sembawang,12/8/2024,15.1,10.3,11.7,15.1,27.6,32.7,23.8,NA,NA,1.425,103.82
North,Sembawang,13/8/2024,0,0,0,0,29.4,33,27.2,NA,NA,1.425,103.82
North,Sembawang,14/8/2024,3.6,1,1.6,2,26.8,30,24.8,NA,NA,1.425,103.82
North,Sembawang,15/8/2024,0.2,0.2,0.2,0.2,27.9,33.1,23.9,NA,NA,1.425,103.82
North,Sembawang,16/8/2024,2.2,1.4,1.6,2.2,28.4,31.8,25.3,NA,NA,1.425,103.82
North,Sembawang,17/8/2024,4,4,4,4,28.6,32.7,25.3,NA,NA,1.425,103.82
North,Sembawang,18/8/2024,0,0,0,0,29.1,33.9,25.4,NA,NA,1.425,103.82
North,Sembawang,19/8/2024,0,0,0,0,28.8,33.2,24.9,NA,NA,1.425,103.82
North,Sembawang,20/8/2024,0.4,0.2,0.2,0.2,27.5,33,24.7,NA,NA,1.425,103.82
North,Sembawang,21/8/2024,0,0,0,0,27.7,32.1,24.4,NA,NA,1.425,103.82
North,Sembawang,22/8/2024,0,0,0,0,28.8,34.3,24.8,NA,NA,1.425,103.82
North,Sembawang,23/8/2024,0,0,0,0,28.3,33.8,25.4,NA,NA,1.425,103.82
North,Sembawang,24/8/2024,1.2,0.4,0.6,0.8,26.4,29.1,24.6,NA,NA,1.425,103.82
North,Sembawang,25/8/2024,0.2,0.2,0.2,0.2,26.8,29.8,24.4,NA,NA,1.425,103.82
North,Sembawang,26/8/2024,0,0,0,0,28.4,32.3,24.7,NA,NA,1.425,103.82
North,Sembawang,27/8/2024,12.5,9.8,12.1,12.5,27.1,31.3,24.5,NA,NA,1.425,103.82
North,Sembawang,28/8/2024,25.1,16.5,22.1,25.1,27.8,33.8,22.9,NA,NA,1.425,103.82
North,Sembawang,29/8/2024,0,0,0,0,27.9,32.1,23.8,NA,NA,1.425,103.82
North,Sembawang,30/8/2024,0,0,0,0,28.8,32.9,24.2,NA,NA,1.425,103.82
North,Sembawang,31/8/2024,0,0,0,0,28.9,33.2,24.8,NA,NA,1.425,103.82
North,Sembawang,1/9/2024,0,0,0,0,28.9,33.6,24.7,NA,NA,1.425,103.82
North,Sembawang,2/9/2024,0,0,0,0,30.1,34.2,27.7,NA,NA,1.425,103.82
North,Sembawang,3/9/2024,6.4,6.2,6.4,6.4,28.8,32.1,25.3,NA,NA,1.425,103.82
North,Sembawang,4/9/2024,10.7,6,6.2,8,26.6,30.8,24,NA,NA,1.425,103.82
North,Sembawang,5/9/2024,0,0,0,0,28.4,33.3,24.1,NA,NA,1.425,103.82
North,Sembawang,6/9/2024,0,0,0,0,29.1,33.1,25.3,NA,NA,1.425,103.82
North,Sembawang,7/9/2024,5.2,5,5.2,5.2,29.4,32.7,26,NA,NA,1.425,103.82
North,Sembawang,8/9/2024,5.4,4.8,5.4,5.4,28.1,32.3,24.7,NA,NA,1.425,103.82
North,Sembawang,9/9/2024,1.8,1,1.2,1.2,27.4,32.1,25.2,NA,NA,1.425,103.82
North,Sembawang,10/9/2024,13.7,7.4,10.1,12.5,27.4,31.2,23.2,NA,NA,1.425,103.82
North,Sembawang,11/9/2024,26.9,19.7,26.3,26.9,27.4,33.8,24.1,NA,NA,1.425,103.82
North,Sembawang,12/9/2024,0,0,0,0,27.9,31.6,24.4,NA,NA,1.425,103.82
North,Sembawang,13/9/2024,1,0.8,1,1,28.6,33,25.5,NA,NA,1.425,103.82
North,Sembawang,14/9/2024,27.5,15.3,23.5,23.9,27.2,31.4,23.5,NA,NA,1.425,103.82
North,Sembawang,15/9/2024,7.8,7.8,7.8,7.8,27.1,31.1,24.6,NA,NA,1.425,103.82
North,Sembawang,16/9/2024,0,0,0,0,28.4,32.6,24.3,NA,NA,1.425,103.82
North,Sembawang,17/9/2024,11.5,11.3,11.5,11.5,28.7,34.3,24.2,NA,NA,1.425,103.82
North,Sembawang,18/9/2024,0,0,0,0,28.4,33,25,NA,NA,1.425,103.82
North,Sembawang,19/9/2024,0,0,0,0,28.9,32,25.3,NA,NA,1.425,103.82
North,Sembawang,20/9/2024,1.6,1.2,1.6,1.6,29,32.7,24.3,NA,NA,1.425,103.82
North,Sembawang,21/9/2024,14.7,7,10.5,12.9,27.4,31,23.7,NA,NA,1.425,103.82
North,Sembawang,22/9/2024,0,0,0,0,29.8,34.4,25.3,NA,NA,1.425,103.82
North,Sembawang,23/9/2024,21.7,12.1,20.1,21.5,28.2,33.4,24,NA,NA,1.425,103.82
North,Sembawang,24/9/2024,26.9,25.7,26.9,26.9,26.7,33,23.8,NA,NA,1.425,103.82
North,Sembawang,25/9/2024,2.6,1.6,1.8,2,26.3,32,24.6,NA,NA,1.425,103.82
North,Sembawang,26/9/2024,2.4,0.8,1.6,2,25.7,28.1,23.5,NA,NA,1.425,103.82
North,Sembawang,27/9/2024,0,0,0,0,28.3,33.4,23.9,NA,NA,1.425,103.82
North,Sembawang,28/9/2024,0,0,0,0,28.5,33.7,24.4,NA,NA,1.425,103.82
North,Sembawang,29/9/2024,0.2,0.2,0.2,0.2,28.3,33.8,24.6,NA,NA,1.425,103.82
North,Sembawang,30/9/2024,21.5,11.1,18.7,20.1,27,33.2,23.1,NA,NA,1.425,103.82
North,Sembawang,1/10/2024,11.7,10.3,10.3,10.3,26.4,30,24,NA,NA,1.425,103.82
North,Sembawang,2/10/2024,4.2,4.2,4.2,4.2,28,32.3,24.6,NA,NA,1.425,103.82
North,Sembawang,3/10/2024,2.8,2.2,2.2,2.2,27.5,32.7,24.9,NA,NA,1.425,103.82
North,Sembawang,4/10/2024,47.6,33,43.4,44.2,26.6,31.5,24.5,NA,NA,1.425,103.82
North,Sembawang,5/10/2024,0,0,0,0,27.2,30.9,24,NA,NA,1.425,103.82
North,Sembawang,6/10/2024,8.2,2.6,4.8,5.2,26.9,29.8,23.9,NA,NA,1.425,103.82
North,Sembawang,7/10/2024,0,0,0,0,27.6,32.2,24.4,NA,NA,1.425,103.82
North,Sembawang,8/10/2024,0,0,0,0,27.6,31.9,24.6,NA,NA,1.425,103.82
North,Sembawang,9/10/2024,0,0,0,0,27.6,32.4,24.6,NA,NA,1.425,103.82
North,Sembawang,10/10/2024,0.2,0.2,0.2,0.2,27,31,24.6,NA,NA,1.425,103.82
North,Sembawang,11/10/2024,15.3,8.4,10.3,11.1,26.5,31.5,24.2,NA,NA,1.425,103.82
North,Sembawang,12/10/2024,1.6,0.4,0.4,0.6,26.4,31.5,24.5,NA,NA,1.425,103.82
North,Sembawang,13/10/2024,0,0,0,0,27.7,31.7,23.7,NA,NA,1.425,103.82
North,Sembawang,14/10/2024,46.6,16.9,24.7,29.9,25.2,27.2,23.4,NA,NA,1.425,103.82
North,Sembawang,15/10/2024,19.1,11.1,15.9,18.9,26.6,31.7,23.5,NA,NA,1.425,103.82
North,Sembawang,16/10/2024,13.9,13.9,13.9,13.9,27.3,30.2,24.9,NA,NA,1.425,103.82
North,Sembawang,17/10/2024,0.2,0.2,0.2,0.2,26.3,29.3,24.4,NA,NA,1.425,103.82
North,Sembawang,18/10/2024,0,0,0,0,27,31.4,23.4,NA,NA,1.425,103.82
North,Sembawang,19/10/2024,25.3,13.3,18.1,18.3,26.7,30.8,24.2,NA,NA,1.425,103.82
North,Sembawang,20/10/2024,4.2,2.2,2.4,3.2,26.5,31.4,22.7,NA,NA,1.425,103.82
North,Sembawang,21/10/2024,0,0,0,0,29.2,34.2,24.6,NA,NA,1.425,103.82
North,Sembawang,22/10/2024,0,0,0,0,29.9,35.3,25.7,NA,NA,1.425,103.82
North,Sembawang,23/10/2024,0,0,0,0,29.2,34.3,25.3,NA,NA,1.425,103.82
North,Sembawang,24/10/2024,0,0,0,0,28.1,33.4,24.6,NA,NA,1.425,103.82
North,Sembawang,25/10/2024,0,0,0,0,28.4,33.2,24.9,NA,NA,1.425,103.82
North,Sembawang,26/10/2024,0,0,0,0,28.9,33.4,25.3,NA,NA,1.425,103.82
North,Sembawang,27/10/2024,0,0,0,0,29.5,34,25.5,NA,NA,1.425,103.82
North,Sembawang,28/10/2024,1.2,0.6,1.2,1.2,29,33.5,25.9,NA,NA,1.425,103.82
North,Sembawang,29/10/2024,0,0,0,0,28.9,33.9,24.7,NA,NA,1.425,103.82
North,Sembawang,30/10/2024,0,0,0,0,29,33.8,24.9,NA,NA,1.425,103.82
North,Sembawang,31/10/2024,0,0,0,0,28.6,32.5,25.4,NA,NA,1.425,103.82
North,Sembawang,1/11/2024,1.6,1.4,1.6,1.6,28,33.7,25.3,NA,NA,1.425,103.82
North,Sembawang,2/11/2024,0,0,0,0,27.1,31.7,25.3,NA,NA,1.425,103.82
North,Sembawang,3/11/2024,0.4,0.2,0.2,0.4,27.1,33.4,23.9,NA,NA,1.425,103.82
North,Sembawang,4/11/2024,0.6,0.4,0.4,0.6,26.2,29.9,23.9,NA,NA,1.425,103.82
North,Sembawang,5/11/2024,0,0,0,0,27.5,32.5,23.9,NA,NA,1.425,103.82
North,Sembawang,6/11/2024,0.4,0.4,0.4,0.4,27.3,31.5,23.9,NA,NA,1.425,103.82
North,Sembawang,7/11/2024,0.8,0.6,0.6,0.8,27.1,32.2,24.1,NA,NA,1.425,103.82
North,Sembawang,8/11/2024,8.6,7.4,8.4,8.6,27.5,32,23.5,NA,NA,1.425,103.82
North,Sembawang,9/11/2024,20.7,17.1,19.5,20.1,26.6,32.2,23.6,NA,NA,1.425,103.82
North,Sembawang,10/11/2024,24.5,9.4,15.7,19.5,26.6,32.7,24.4,NA,NA,1.425,103.82
North,Sembawang,11/11/2024,1.2,0.6,0.6,0.6,26.3,31.9,23.7,NA,NA,1.425,103.82
North,Sembawang,12/11/2024,4.6,3.6,4.4,4.6,26.9,33.1,23.5,NA,NA,1.425,103.82
North,Sembawang,13/11/2024,5.4,4.2,5.4,5.4,26.3,31.7,24.1,NA,NA,1.425,103.82
North,Sembawang,14/11/2024,3.6,2.8,3.6,3.6,26.7,32.7,23.3,NA,NA,1.425,103.82
North,Sembawang,15/11/2024,42.6,20.9,26.5,32,26.6,32.9,23.9,NA,NA,1.425,103.82
North,Sembawang,16/11/2024,96.5,49.6,74.8,94.5,25.9,32.7,23.7,NA,NA,1.425,103.82
North,Sembawang,17/11/2024,30.4,27.3,28.3,30,25.6,31.1,23.5,NA,NA,1.425,103.82
North,Sembawang,18/11/2024,0.6,0.6,0.6,0.6,26.5,30.2,24.1,NA,NA,1.425,103.82
North,Sembawang,19/11/2024,5.4,2,2.4,2.8,25.9,29.2,24,NA,NA,1.425,103.82
North,Sembawang,20/11/2024,0.2,0.2,0.2,0.2,26,28.1,24.3,NA,NA,1.425,103.82
North,Sembawang,21/11/2024,24.1,17.3,19.9,24.1,26.2,32,23.6,NA,NA,1.425,103.82
North,Sembawang,22/11/2024,78.6,46.8,61.5,70.2,26.1,32.7,23.8,NA,NA,1.425,103.82
North,Sembawang,23/11/2024,32.4,22.9,26.9,30.6,26.2,32.2,22.7,NA,NA,1.425,103.82
North,Sembawang,24/11/2024,5.2,2.4,4.6,5,26.8,31.6,24.7,NA,NA,1.425,103.82
North,Sembawang,25/11/2024,2.2,1.6,2,2.2,26.8,31,24.7,NA,NA,1.425,103.82
North,Sembawang,26/11/2024,45.6,18.3,18.7,34.2,25.7,31.9,23.9,NA,NA,1.425,103.82
North,Sembawang,27/11/2024,6.8,2.2,4,6.4,25.7,29.9,24.1,NA,NA,1.425,103.82
North,Sembawang,28/11/2024,2.8,0.8,1,1.2,26.1,29.8,24.3,NA,NA,1.425,103.82
North,Sembawang,29/11/2024,33.4,19.5,23.1,26.3,25.1,26.8,23.5,NA,NA,1.425,103.82
North,Sembawang,30/11/2024,0,0,0,0,27.8,32.4,24,NA,NA,1.425,103.82
North,Sembawang,1/12/2024,0,0,0,0,28,33.1,24.5,NA,NA,1.425,103.82
North,Sembawang,2/12/2024,5.8,4.2,5.2,5.8,27.3,32,24.9,NA,NA,1.425,103.82
North,Sembawang,3/12/2024,22.5,14.5,19.7,21.5,27.2,31.9,24.7,NA,NA,1.425,103.82
North,Sembawang,4/12/2024,0.2,0.2,0.2,0.4,27.5,31.9,24.8,NA,NA,1.425,103.82
North,Sembawang,5/12/2024,0,0,0,0,28.4,32.4,25,NA,NA,1.425,103.82
North,Sembawang,6/12/2024,0,0,0,0,29.2,34,25.1,NA,NA,1.425,103.82
North,Sembawang,7/12/2024,1,1,1,1,29.4,34.7,26.2,NA,NA,1.425,103.82
North,Sembawang,8/12/2024,0.4,0.4,0.4,0.4,28.2,33.5,25.4,NA,NA,1.425,103.82
North,Sembawang,9/12/2024,2.6,0.8,0.8,1.6,26.3,30.6,23.9,NA,NA,1.425,103.82
North,Sembawang,10/12/2024,0,0,0,0,26.8,30.8,24.3,NA,NA,1.425,103.82
North,Sembawang,11/12/2024,3.8,2.8,3.6,3.8,27.9,33.5,24.6,NA,NA,1.425,103.82
North,Sembawang,12/12/2024,0,0,0,0,27.8,30.9,25.6,NA,NA,1.425,103.82
North,Sembawang,13/12/2024,9.2,6.4,7.6,9,26.6,28.8,23.9,NA,NA,1.425,103.82
North,Sembawang,14/12/2024,0,0,0,0,28.4,33.3,24.5,NA,NA,1.425,103.82
North,Sembawang,15/12/2024,0,0,0,0,28.5,33.5,25,NA,NA,1.425,103.82
North,Sembawang,16/12/2024,24.3,12.5,17.5,21.7,27.2,32.4,24.3,NA,NA,1.425,103.82
North,Sembawang,17/12/2024,5.2,4.6,4.6,4.6,27.2,32.2,24.7,NA,NA,1.425,103.82
North,Sembawang,18/12/2024,3.4,2.2,3,3.2,26,27.8,25,NA,NA,1.425,103.82
North,Sembawang,19/12/2024,0,0,0,0,26.9,29.1,24.7,NA,NA,1.425,103.82
North,Sembawang,20/12/2024,0.4,0.4,0.4,0.4,27,30.2,25,NA,NA,1.425,103.82
North,Sembawang,21/12/2024,0,0,0,0,27.4,32.2,24.1,NA,NA,1.425,103.82
North,Sembawang,22/12/2024,0.2,0.2,0.2,0.2,27.8,32.1,26,NA,NA,1.425,103.82
North,Sembawang,23/12/2024,19.5,7.2,8.6,11.5,26.8,31.2,24.4,NA,NA,1.425,103.82
North,Sembawang,24/12/2024,11.3,5.8,5.8,5.8,26.4,31.6,24.2,NA,NA,1.425,103.82
North,Sembawang,25/12/2024,0,0,0,0,27.2,31.3,24.9,NA,NA,1.425,103.82
North,Sembawang,26/12/2024,0,0,0,0,27.2,30.1,23.8,NA,NA,1.425,103.82
North,Sembawang,27/12/2024,0.2,0.2,0.2,0.2,27.9,32.2,25.3,NA,NA,1.425,103.82
North,Sembawang,28/12/2024,0,0,0,0,28.1,32.1,24.6,NA,NA,1.425,103.82
North,Sembawang,29/12/2024,20.3,8.2,10.5,17.5,27.4,32.4,24.5,NA,NA,1.425,103.82
North,Sembawang,30/12/2024,16.3,8.4,10.5,11.3,26.1,30.9,23.2,NA,NA,1.425,103.82
North,Sembawang,31/12/2024,15.7,13.3,13.9,13.9,26.6,31.4,24.3,NA,NA,1.425,103.82
Central,Sentosa Island,1/1/2020,0,0,0,0,NA,NA,NA,6.8,32.8,1.2503,103.8275
Central,Sentosa Island,2/1/2020,0,0,0,0,28.9,32.7,26.7,7.2,34.6,1.2503,103.8275
Central,Sentosa Island,3/1/2020,0,0,0,0,29.1,35.3,26.1,5,24.8,1.2503,103.8275
Central,Sentosa Island,4/1/2020,0,0,0,0,29.5,33.5,26.6,6.6,25.9,1.2503,103.8275
Central,Sentosa Island,5/1/2020,NA,NA,NA,NA,28.7,32.9,26,4.5,21.7,1.2503,103.8275
Central,Sentosa Island,6/1/2020,0.2,NA,NA,NA,29.8,33.5,28,4.6,18.3,1.2503,103.8275
Central,Sentosa Island,7/1/2020,0,0,0,0,28.9,31.1,27.6,6.2,25.2,1.2503,103.8275
Central,Sentosa Island,8/1/2020,0.5,0.5,0.5,0.5,28.2,31.4,25.2,6.5,24.4,1.2503,103.8275
Central,Sentosa Island,9/1/2020,0,0,0,0,28.5,32,27,5.9,37,1.2503,103.8275
Central,Sentosa Island,10/1/2020,8,4.4,5,5.2,26.5,29.7,24.4,3.5,21.7,1.2503,103.8275
Central,Sentosa Island,11/1/2020,0,0,0,0,28.3,31.7,25.4,6.5,27.8,1.2503,103.8275
Central,Sentosa Island,12/1/2020,0,0,0,0,30.6,NA,NA,4.1,22.4,1.2503,103.8275
Central,Sentosa Island,13/1/2020,0.4,0.4,0.4,0.4,27.9,32.8,24.8,5,23.8,1.2503,103.8275
Central,Sentosa Island,14/1/2020,0,0,0,0,28.3,33.1,25.9,5.8,26.3,1.2503,103.8275
Central,Sentosa Island,15/1/2020,0.2,0.2,0.2,0.2,28.3,32.4,26.2,5.4,24.8,1.2503,103.8275
Central,Sentosa Island,16/1/2020,5.2,3.6,3.8,3.8,27.8,31.8,25.8,5,34.2,1.2503,103.8275
Central,Sentosa Island,17/1/2020,0,0,0,0,28.7,33.9,25.9,5.4,29.2,1.2503,103.8275
Central,Sentosa Island,18/1/2020,1,1,1,1,27.9,31.4,25.9,4.7,25.6,1.2503,103.8275
Central,Sentosa Island,19/1/2020,0,0,0,0,NA,NA,NA,6.1,27.4,1.2503,103.8275
Central,Sentosa Island,20/1/2020,0,0,0,0,28.5,32.1,26.9,5.4,24.8,1.2503,103.8275
Central,Sentosa Island,21/1/2020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2503,103.8275
Central,Sentosa Island,22/1/2020,0,0,0,0,NA,NA,NA,6.8,31.7,1.2503,103.8275
Central,Sentosa Island,23/1/2020,0,0,0,0,NA,34.2,26.3,5.8,25.9,1.2503,103.8275
Central,Sentosa Island,24/1/2020,0,0,0,0,NA,NA,NA,6.1,31.7,1.2503,103.8275
Central,Sentosa Island,25/1/2020,0,0,0,0,28.4,33.3,25.7,5.8,28.1,1.2503,103.8275
Central,Sentosa Island,26/1/2020,0,0,0,0,28.5,33.4,26,7.2,29.5,1.2503,103.8275
Central,Sentosa Island,27/1/2020,1.6,1.6,1.6,1.6,28.1,31.6,26.8,5.8,27.4,1.2503,103.8275
Central,Sentosa Island,28/1/2020,0,0,0,0,NA,NA,NA,7.2,27.7,1.2503,103.8275
Central,Sentosa Island,29/1/2020,168.6,46,80.4,110,26.4,31.5,23.1,5,27.7,1.2503,103.8275
Central,Sentosa Island,30/1/2020,0,0,0,0,27.6,32.6,23.6,4.7,25.9,1.2503,103.8275
Central,Sentosa Island,31/1/2020,0,0,0,0,28.9,33.5,26.8,6.5,25.6,1.2503,103.8275
Central,Sentosa Island,1/2/2020,0,0,0,0,NA,NA,NA,4.7,18.7,1.2503,103.8275
Central,Sentosa Island,2/2/2020,0.8,0.6,0.6,0.6,28.2,32.1,26.6,6.5,32.8,1.2503,103.8275
Central,Sentosa Island,3/2/2020,0,0,0,0,29.1,33.8,26.1,5.4,24.8,1.2503,103.8275
Central,Sentosa Island,4/2/2020,0,0,0,0,29.5,33.5,27.5,5.6,30.9,1.2503,103.8275
Central,Sentosa Island,5/2/2020,NA,NA,NA,NA,30.4,33.6,28.2,4.9,19.1,1.2503,103.8275
Central,Sentosa Island,6/2/2020,0,0,NA,NA,29.9,33.4,28,6.9,24.8,1.2503,103.8275
Central,Sentosa Island,7/2/2020,0,0,0,0,29.1,33.2,27.7,7.8,24.4,1.2503,103.8275
Central,Sentosa Island,8/2/2020,0,0,0,0,28.8,31.5,27.2,6.9,24.1,1.2503,103.8275
Central,Sentosa Island,9/2/2020,0,0,0,0,28.5,31.2,27.3,6.1,27.4,1.2503,103.8275
Central,Sentosa Island,10/2/2020,6,4.8,6,6,27.7,30.9,24.1,6.2,28.9,1.2503,103.8275
Central,Sentosa Island,11/2/2020,10.4,10,10,10.4,27.6,33.8,24.3,4.4,30.9,1.2503,103.8275
Central,Sentosa Island,12/2/2020,10.4,7.4,10.4,10.4,29.2,38,23.4,4,37.4,1.2503,103.8275
Central,Sentosa Island,13/2/2020,0,0,0,0,29.1,33.8,26.6,5.4,27.7,1.2503,103.8275
Central,Sentosa Island,14/2/2020,0,0,0,0,28.9,33.5,26.4,5.8,25.2,1.2503,103.8275
Central,Sentosa Island,15/2/2020,0,0,0,0,28.5,32.8,25.6,4.7,18.4,1.2503,103.8275
Central,Sentosa Island,16/2/2020,0,0,0,0,28.6,31.9,27.1,4.7,21.6,1.2503,103.8275
Central,Sentosa Island,17/2/2020,0,0,0,0,29.3,35,26.4,5,28.1,1.2503,103.8275
Central,Sentosa Island,18/2/2020,0,0,0,0,28.2,32,25.6,5.8,34.6,1.2503,103.8275
Central,Sentosa Island,19/2/2020,0,0,0,0,28.9,33.1,26.7,6.5,30.6,1.2503,103.8275
Central,Sentosa Island,20/2/2020,1,1,1,1,28.6,32.7,26.4,7.2,31,1.2503,103.8275
Central,Sentosa Island,21/2/2020,12.4,6.8,7.8,7.8,27.5,31,23.9,6.5,35.3,1.2503,103.8275
Central,Sentosa Island,22/2/2020,2,2,2,2,28.4,31.9,25.3,7.2,34.6,1.2503,103.8275
Central,Sentosa Island,23/2/2020,0,0,0,0,28.6,32.1,26.5,7.2,31.3,1.2503,103.8275
